NIK,NIK_valid,biometric_flag,age,gender,provider_id,diagnosis_code,procedure_code,num_diagnoses,num_procedures,length_of_stay,total_claim_amount,service_date,claim_date,verification_method,tarif_standar_diagnosis,diagnosis_cost_ratio
2452498976287226,1,1,78,F,RS007,K29.7,45.16,2,4,2,5123816,2025-09-09,2025-09-29,auto,1700000,3.014009411764706
5712990863481630,1,1,44,M,RS003,Z03.8,93.91,2,4,0,9748847,2025-03-08,2025-09-29,auto,1200000,8.124039166666666
8391890040333894,1,0,62,M,RS004,O80,72.0,1,4,1,3754152,2024-08-27,2025-09-29,auto,3500000,1.072614857142857
6570832744863866,1,0,32,M,RS008,O80,72.0,1,2,3,2137356,2025-02-08,2025-09-29,auto,3500000,0.6106731428571428
8858142305852110,1,1,52,M,RS005,Z03.8,93.91,3,3,0,736069,2025-09-15,2025-09-29,auto,1200000,0.6133908333333333
0016213988176813,0,1,62,M,RS002,J45.9,93.96,3,1,0,6339446,2025-07-14,2025-09-29,manual,2300000,2.7562808695652175
8673881653325308,0,1,25,F,RS008,J00,93.9,1,1,1,4352351,2025-05-22,2025-09-29,auto,500000,8.704702
4831592105256498,0,1,26,F,RS009,J18.9,96.04,2,2,0,6444062,2024-09-11,2025-09-29,auto,4200000,1.5343004761904762
7834441145195136,1,0,86,F,RS006,H25.9,13.5,2,3,0,9323539,2024-06-01,2025-09-29,manual,7500000,1.2431385333333334
6971066983248847,0,1,69,M,RS003,E11,99.10,1,2,2,6944097,2024-12-30,2025-09-29,auto,2500000,2.7776388
6127807157175443,1,1,79,F,RS008,Z34.0,73.0,2,2,1,441029,2025-09-10,2025-09-29,auto,800000,0.55128625
6464397231928104,1,1,30,F,RS003,O80,72.0,3,2,4,4858855,2024-05-25,2025-09-29,auto,3500000,1.3882442857142858
6697281077434688,1,0,44,M,RS008,J00,93.9,3,2,0,441435,2025-08-14,2025-09-29,auto,500000,0.88287
1518560651396961,1,0,13,F,RS007,Z03.8,93.91,3,2,1,1935401,2025-01-18,2025-09-29,manual,1200000,1.6128341666666666
0315619825446469,1,1,23,F,RS001,I25.1,36.15,3,4,3,6521450,2025-06-14,2025-09-29,auto,5000000,1.30429
2495961188989685,0,1,73,F,RS001,N39.0,57.94,2,2,2,3530297,2025-09-03,2025-09-29,auto,2200000,1.6046804545454545
9447103060373529,0,1,81,M,RS004,M54.5,93.39,3,3,1,5201951,2025-09-10,2025-09-29,manual,1800000,2.889972777777778
4150966194478088,1,1,73,M,RS003,H25.9,13.4,1,3,0,549429,2024-07-09,2025-09-29,manual,7500000,0.0732572
3047778961728469,1,0,4,M,RS008,I25.1,99.24,1,1,2,4778833,2025-05-08,2025-09-29,manual,5000000,0.9557666
1313611684213715,1,1,9,M,RS007,Z34.0,73.0,3,1,2,1916960,2025-03-03,2025-09-29,auto,800000,2.3962
6525350322602392,1,1,28,M,RS007,Z00.0,93.99,2,2,0,3445279,2025-09-20,2025-09-29,manual,700000,4.9218271428571425
8527376827290918,1,1,43,F,RS005,N39.0,57.94,3,4,1,8860085,2025-09-06,2025-09-29,auto,2200000,4.027311363636364
0802369540465812,0,1,76,M,RS001,R50.9,99.19,2,3,0,9005953,2024-09-16,2025-09-29,manual,1000000,9.005953
0926870718558999,1,1,43,F,RS009,Z34.0,73.0,3,2,1,7268564,2025-09-25,2025-09-29,manual,800000,9.085705
5031987492891343,1,1,44,F,RS006,K21.0,45.16,3,4,1,7589960,2025-05-26,2025-09-29,manual,1400000,5.4214
6439513688041679,1,1,42,M,RS008,A09,45.23,1,1,2,2096184,2024-08-17,2025-09-29,manual,1300000,1.6124492307692309
5488594253824256,0,1,64,F,RS006,O80,72.0,2,1,2,1148772,2025-08-01,2025-09-30,manual,3500000,0.3282205714285714
9526040651749891,0,1,39,F,RS009,I10,99.04,1,2,1,642029,2024-01-25,2025-09-30,manual,2000000,0.3210145
7708695437550438,1,1,33,M,RS004,J00,93.9,2,3,0,463021,2024-12-26,2025-09-30,manual,500000,0.926042
0027562408572071,1,0,47,F,RS005,I25.1,36.15,2,2,2,4061886,2025-09-15,2025-09-30,auto,5000000,0.8123772
6821489080645111,1,1,14,F,RS001,M54.5,93.39,1,1,2,8493147,2025-02-08,2025-09-30,manual,1800000,4.718415
9633153199749701,0,1,90,M,RS007,N39.0,57.94,3,4,1,5512875,2025-06-27,2025-09-30,auto,2200000,2.5058522727272727
5378118084037219,0,1,45,F,RS010,K29.7,45.16,3,4,0,496357,2025-05-22,2025-09-30,manual,1700000,0.2919747058823529
3188465804186084,1,0,80,M,RS005,E66.9,99.28,3,2,2,8149579,2025-08-09,2025-09-30,manual,1000000,8.149579
7297573114568543,1,1,24,M,RS009,I10,99.04,2,3,2,2994194,2025-03-20,2025-09-30,auto,2000000,1.497097
6790382698950307,1,1,31,F,RS001,R10.4,45.23,1,4,0,5141364,2025-04-04,2025-09-30,manual,1200000,4.28447
6127807157175443,1,1,79,F,RS008,Z34.0,73.0,1,2,2,1965903,2025-06-12,2025-09-30,manual,800000,2.45737875
2504997695517251,0,1,67,M,RS006,K29.7,45.16,1,3,1,1102534,2025-04-04,2025-09-30,manual,1700000,0.6485494117647059
5124039520614457,1,1,39,F,RS005,O80,72.0,3,4,1,8749134,2025-04-23,2025-09-30,manual,3500000,2.4997525714285715
9313949562801722,1,1,53,F,RS008,H25.9,13.5,1,2,1,9832572,2025-09-27,2025-09-30,manual,7500000,1.3110096
3888514952668670,1,0,80,F,RS006,K29.7,45.16,1,4,0,9089696,2025-07-02,2025-09-30,manual,1700000,5.34688
8705755801040283,1,0,41,M,RS007,K21.0,45.16,1,4,3,8404106,2025-09-20,2025-09-30,manual,1400000,6.0029328571428575
3492025524091001,1,0,42,F,RS006,J00,93.9,3,4,1,5339576,2025-08-23,2025-09-30,auto,500000,10.679152
6316736861878312,1,1,42,F,RS010,N39.0,57.94,1,2,0,6909437,2024-12-28,2025-09-30,auto,2200000,3.1406531818181818
2058288071391914,1,1,40,M,RS007,Z03.8,93.91,2,3,0,9439077,2024-02-21,2025-09-30,manual,1200000,7.8658975
0808443078577059,0,1,69,M,RS006,N39.0,57.94,3,2,3,8372780,2025-09-26,2025-09-30,auto,2200000,3.805809090909091
8481778852171589,1,0,73,F,RS002,J00,93.9,3,2,2,7674445,2025-03-29,2025-09-30,auto,500000,15.34889
3420702734844499,1,1,65,M,RS004,K29.7,45.16,2,4,0,4641917,2025-06-06,2025-09-30,auto,1700000,2.7305394117647057
5882037382651154,1,1,74,M,RS005,H25.9,13.4,1,2,0,589441,2025-07-01,2025-09-30,auto,7500000,0.07859213333333333
6026617086952876,1,1,17,M,RS002,E11,99.10,3,2,0,1084020,2025-09-19,2025-09-30,manual,2500000,0.433608
3341963468496054,1,1,21,M,RS006,J18.9,93.94,1,4,0,6975635,2024-02-10,2025-09-30,manual,4200000,1.6608654761904762
5455179536258516,1,1,40,F,RS010,R50.9,93.91,3,3,1,5387271,2025-07-11,2025-10-01,auto,1200000,4.4893925
4925830010920462,1,0,30,M,RS007,O80,72.0,2,3,1,1535590,2024-11-21,2025-10-01,auto,3500000,0.43874
8552871560518504,1,1,20,M,RS009,Z34.0,73.0,1,4,2,8064738,2025-05-06,2025-10-01,auto,800000,10.0809225
4583549720373922,1,1,53,M,RS006,R50.9,99.19,1,2,0,8575692,2025-04-29,2025-10-01,auto,1000000,8.575692
9324484402579378,1,1,16,F,RS005,E11,99.10,2,2,1,5497946,2025-09-16,2025-10-01,auto,2500000,2.1991784
9803835752365209,0,1,6,F,RS004,H25.9,13.1,1,1,0,4080947,2025-01-08,2025-10-01,manual,7500000,0.5441262666666666
7889581571818786,1,1,36,F,RS004,E66.9,99.28,3,4,2,2756892,2024-11-01,2025-10-01,auto,1000000,2.756892
0565829225677991,1,0,88,M,RS004,M54.5,93.39,1,2,0,5528378,2025-09-01,2025-10-01,manual,1800000,3.071321111111111
3055450589900843,1,0,23,F,RS004,R50.9,99.19,1,2,0,1769083,2025-04-02,2025-10-01,manual,1000000,1.769083
6655955791568020,1,0,23,F,RS004,Z03.8,93.91,2,4,0,1887833,2025-07-04,2025-10-01,manual,1200000,1.5731941666666667
2387387147008419,1,1,18,M,RS010,R10.4,87.09,2,1,0,6543223,2024-11-19,2025-10-01,auto,1200000,5.452685833333334
8142924535919896,1,0,69,M,RS010,R50.9,99.19,3,3,0,2413537,2025-04-30,2025-10-01,auto,1000000,2.413537
1505840257036345,1,1,34,F,RS002,K21.0,45.16,2,3,1,5398366,2025-08-15,2025-10-01,auto,1400000,3.8559757142857145
7214269751176882,1,1,23,M,RS009,J45.9,93.96,1,3,0,6988144,2025-09-17,2025-10-01,manual,2300000,3.0383234782608697
7926264611846985,0,1,66,M,RS009,Z00.0,93.99,3,1,1,6123028,2025-02-01,2025-10-01,manual,700000,8.747182857142857
7317434769110886,1,1,62,F,RS004,E66.9,99.28,2,4,2,7869164,2025-02-17,2025-10-01,manual,1000000,7.869164
6824204023864632,1,1,90,F,RS006,J45.9,93.96,3,3,1,6437643,2024-06-22,2025-10-01,manual,2300000,2.7989752173913045
5281676812688291,1,1,41,F,RS003,N39.0,57.98,2,2,2,4356141,2024-04-25,2025-10-01,manual,2200000,1.980064090909091
3661451854977825,0,1,68,F,RS001,K29.7,45.16,1,4,2,3554113,2025-09-08,2025-10-01,manual,1700000,2.090654705882353
7283761099537279,1,1,33,M,RS001,E66.9,99.28,3,3,2,6196325,2025-02-19,2025-10-01,auto,1000000,6.196325
5948843158402314,1,1,24,F,RS009,E66.9,99.28,2,3,1,7241066,2024-11-15,2025-10-01,auto,1000000,7.241066
1391135425667237,0,1,19,F,RS010,K21.0,45.16,1,4,1,8401601,2025-06-27,2025-10-01,auto,1400000,6.001143571428571
1689262097121732,1,1,5,F,RS004,J18.9,96.04,1,1,0,9699895,2025-07-25,2025-10-01,auto,4200000,2.3094988095238094
3278602931629557,1,0,66,M,RS009,E11,99.10,3,4,2,5233733,2025-04-15,2025-10-01,auto,2500000,2.0934932
2278189608055610,1,1,8,F,RS009,J45.9,93.96,1,2,1,6298763,2025-09-05,2025-10-01,manual,2300000,2.7385926086956522
9700087099945195,1,0,12,M,RS001,J18.9,96.04,2,4,2,2282339,2024-06-20,2025-10-02,manual,4200000,0.5434140476190477
8937730046438109,1,1,12,M,RS003,M54.5,93.39,2,1,0,5134958,2025-09-22,2025-10-02,auto,1800000,2.8527544444444444
2270053787197770,0,0,74,F,RS005,J45.9,93.96,3,2,1,3493647,2025-07-15,2025-10-02,auto,2300000,1.518976956521739
5378585533521299,1,0,25,M,RS006,E66.9,99.28,1,3,2,9847344,2025-09-20,2025-10-02,manual,1000000,9.847344
3770835176640282,1,1,87,F,RS003,K21.0,45.16,3,2,1,2534201,2025-06-21,2025-10-02,manual,1400000,1.8101435714285714
4813672523999981,0,1,84,F,RS005,J18.9,96.04,1,3,0,3056941,2025-07-29,2025-10-02,auto,4200000,0.7278430952380952
0375962382335677,1,1,51,F,RS010,K21.0,45.16,3,4,1,7005756,2025-02-06,2025-10-02,manual,1400000,5.004111428571429
9268457040179281,1,1,21,F,RS001,E11,99.10,3,2,2,4482510,2025-01-31,2025-10-02,manual,2500000,1.793004
9977956565515420,1,1,64,F,RS001,J00,93.9,1,4,1,8528131,2025-09-19,2025-10-02,manual,500000,17.056262
1888765689286674,0,1,71,F,RS002,K29.7,45.16,3,1,2,3064814,2025-08-22,2025-10-02,auto,1700000,1.8028317647058822
0203488158070261,1,1,47,M,RS009,O80,72.0,2,3,2,9419587,2024-11-27,2025-10-02,auto,3500000,2.691310571428571
5943113177988161,1,0,76,M,RS007,I10,99.04,1,2,3,9652012,2025-07-09,2025-10-02,auto,2000000,4.826006
0709122828398934,1,1,45,F,RS007,O80,72.0,1,2,1,4523134,2025-06-20,2025-10-02,manual,3500000,1.292324
7264428727970607,1,0,60,M,RS001,J00,93.9,3,1,0,4843803,2024-12-12,2025-10-02,auto,500000,9.687606
2141842434092736,0,1,44,F,RS006,A09,45.23,3,2,1,3535246,2025-04-10,2025-10-02,auto,1300000,2.71942
9817980362437691,1,0,5,F,RS007,Z03.8,93.91,1,3,0,4585488,2025-08-21,2025-10-02,manual,1200000,3.82124
8305563943499235,0,0,52,F,RS003,Z03.8,93.91,3,3,0,1730965,2024-09-17,2025-10-02,auto,1200000,1.4424708333333334
0470504238383863,1,1,13,M,RS005,M54.5,93.39,2,4,0,4313768,2024-08-23,2025-10-02,auto,1800000,2.3965377777777777
7869313476679676,1,0,24,F,RS007,M54.5,93.39,3,3,1,5543709,2024-04-23,2025-10-02,auto,1800000,3.0798383333333335
5780077446410753,1,1,67,M,RS002,J00,93.9,3,2,0,7284004,2024-04-04,2025-10-02,manual,500000,14.568008
5834511151055523,1,1,22,M,RS008,K29.7,45.16,2,4,0,8499886,2024-08-13,2025-10-02,auto,1700000,4.99993294117647
1201398862894144,1,1,74,F,RS002,Z03.8,93.91,3,3,0,3328036,2025-08-13,2025-10-02,auto,1200000,2.773363333333333
0656666842337095,1,1,88,M,RS005,H25.9,13.1,2,4,0,5074756,2025-04-14,2025-10-02,manual,7500000,0.6766341333333333
9321573699244178,1,1,3,M,RS002,O80,72.0,3,3,4,5538289,2024-11-26,2025-10-02,manual,3500000,1.5823682857142858
4773352549521454,0,1,52,M,RS009,Z34.0,73.0,1,3,2,3234645,2025-09-23,2025-10-02,manual,800000,4.04330625
4693723671941790,1,1,55,F,RS010,Z03.8,93.91,3,4,0,6896829,2024-05-14,2025-10-02,auto,1200000,5.7473575
7546063553438211,1,1,50,M,RS007,J18.9,93.94,2,3,1,5760751,2024-08-29,2025-10-02,manual,4200000,1.371607380952381
6027000885549999,0,1,71,M,RS002,J00,93.9,1,2,0,2647693,2024-09-02,2025-10-02,manual,500000,5.295386
8054090674153817,1,0,62,M,RS001,H25.9,13.1,1,1,0,2321463,2025-02-11,2025-10-02,auto,7500000,0.3095284
2286025430307373,1,0,61,F,RS009,J45.9,93.96,2,2,1,9131986,2024-04-05,2025-10-02,manual,2300000,3.9704286956521737
9268457040179281,1,1,21,F,RS001,E11,99.10,3,4,1,1697898,2024-10-09,2025-10-02,auto,2500000,0.6791592
2661855889819557,1,1,69,F,RS005,J18.9,96.04,2,1,0,7265026,2024-12-18,2025-10-02,manual,4200000,1.7297680952380952
8040716160541472,1,1,22,F,RS007,M54.5,93.39,2,3,1,7804984,2025-09-23,2025-10-02,manual,1800000,4.336102222222222
6020143639213139,1,0,81,F,RS008,R10.4,45.23,2,2,0,993067,2025-03-15,2025-10-03,auto,1200000,0.8275558333333334
5706863606912757,1,0,13,M,RS008,M54.5,93.39,1,1,0,1642584,2025-09-17,2025-10-03,manual,1800000,0.9125466666666666
4403284524118245,0,0,59,M,RS010,I25.1,99.24,2,1,2,6880112,2025-02-14,2025-10-03,manual,5000000,1.3760224
4659131653908156,1,0,58,F,RS004,M54.5,93.39,3,2,1,2121065,2024-10-19,2025-10-03,auto,1800000,1.1783694444444444
0448266963509804,0,1,52,F,RS005,H25.9,13.4,3,4,1,5365884,2024-02-06,2025-10-03,auto,7500000,0.7154512
2272881307634224,0,1,1,F,RS008,Z34.0,73.0,1,4,4,1396579,2024-01-23,2025-10-03,manual,800000,1.74572375
6947617368420949,1,1,29,F,RS002,Z34.0,73.0,2,1,4,1079511,2025-02-25,2025-10-03,auto,800000,1.34938875
0074593099459362,1,1,53,M,RS009,Z00.0,93.99,2,4,0,4524205,2025-04-29,2025-10-03,auto,700000,6.46315
1433090523121539,1,0,58,M,RS007,M54.5,93.39,3,2,0,7051595,2024-04-06,2025-10-03,auto,1800000,3.917552777777778
8299322694051952,1,1,55,M,RS009,O80,72.0,1,1,4,7452013,2025-06-13,2025-10-03,auto,3500000,2.1291465714285716
6028309180480693,1,1,36,F,RS007,N39.0,57.94,1,4,2,2555214,2025-08-13,2025-10-03,auto,2200000,1.1614609090909092
3211935085788326,1,1,33,F,RS008,M54.5,93.39,2,4,1,8362083,2025-09-06,2025-10-03,manual,1800000,4.645601666666667
6197252577583510,1,1,74,F,RS001,I10,99.04,2,4,0,2801735,2025-05-26,2025-10-03,auto,2000000,1.4008675
0949046316278525,1,1,85,F,RS004,J45.9,93.96,3,3,0,9030893,2025-08-05,2025-10-03,manual,2300000,3.9264752173913045
6588470576318035,1,1,17,M,RS008,J18.9,96.04,2,1,0,4066991,2025-04-03,2025-10-03,auto,4200000,0.9683311904761904
7886179660491873,0,0,54,F,RS010,N39.0,57.94,2,2,1,2968354,2025-09-23,2025-10-03,manual,2200000,1.3492518181818183
6462214513185217,1,1,14,M,RS005,H25.9,13.5,3,3,0,4736731,2025-09-04,2025-10-03,auto,7500000,0.6315641333333334
3309376725095970,1,1,49,M,RS009,Z03.8,93.91,1,2,0,8992861,2024-10-19,2025-10-03,manual,1200000,7.4940508333333336
8074272655952659,0,1,52,M,RS003,E11,99.10,2,2,1,8210960,2025-08-28,2025-10-03,manual,2500000,3.284384
8399802278259272,1,1,85,F,RS008,N39.0,57.98,3,2,0,8941845,2025-04-12,2025-10-03,manual,2200000,4.064475
6927281934258722,0,1,43,F,RS004,J18.9,93.94,2,2,1,8005921,2025-07-15,2025-10-03,auto,4200000,1.9061716666666666
0268505676828986,0,0,60,M,RS002,J00,93.9,1,1,1,5991015,2025-01-08,2025-10-03,manual,500000,11.98203
6576035683862265,1,1,43,F,RS006,Z03.8,93.91,3,2,0,704810,2025-08-28,2025-10-03,manual,1200000,0.5873416666666667
3617481897877767,0,1,1,M,RS005,N39.0,57.94,2,1,2,9013774,2024-06-08,2025-10-03,auto,2200000,4.09717
8344414157880930,1,1,17,F,RS001,I10,99.04,3,1,1,6803567,2025-06-13,2025-10-03,auto,2000000,3.4017835
6276042149114715,1,1,3,F,RS003,N39.0,57.98,2,1,1,6375999,2025-08-04,2025-10-03,auto,2200000,2.898181363636364
1624824136308085,1,1,32,M,RS001,E11,99.10,1,2,2,2010176,2025-06-16,2025-10-03,auto,2500000,0.8040704
9557635511730605,1,1,15,F,RS008,J18.9,93.94,3,1,0,2441126,2025-09-17,2025-10-03,auto,4200000,0.5812204761904762
0717704436007496,1,0,67,M,RS006,M54.5,93.39,2,3,0,1104250,2025-09-29,2025-10-03,manual,1800000,0.6134722222222222
7890400095329355,0,1,43,F,RS002,Z34.0,73.0,3,3,3,3536941,2024-12-25,2025-10-03,auto,800000,4.42117625
4599049685738441,1,1,47,M,RS001,I10,99.04,3,3,0,9705404,2025-09-29,2025-10-03,auto,2000000,4.852702
8259449936742787,1,1,72,M,RS004,K29.7,45.16,1,2,3,2390694,2025-09-29,2025-10-03,manual,1700000,1.406290588235294
4831592105256498,0,1,26,F,RS009,J18.9,93.94,1,1,1,9756234,2024-03-25,2025-10-03,auto,4200000,2.3229128571428572
5704342100938651,1,0,69,F,RS001,R10.4,45.23,3,3,0,1684058,2025-07-04,2025-10-03,auto,1200000,1.4033816666666667
7496555218540138,1,1,69,M,RS008,Z03.8,93.91,3,1,0,2594415,2025-09-13,2025-10-03,auto,1200000,2.1620125
2670287680681170,1,1,43,M,RS004,Z34.0,73.0,3,4,3,6420793,2025-07-02,2025-10-04,manual,800000,8.02599125
6500701680322492,1,1,45,M,RS010,E11,99.10,3,4,0,9860574,2024-12-26,2025-10-04,auto,2500000,3.9442296
6961144251434739,1,1,40,M,RS002,A09,45.23,3,4,0,6909207,2024-10-26,2025-10-04,manual,1300000,5.314774615384615
8565032210064819,1,1,36,F,RS005,M54.5,93.39,1,4,0,3063744,2025-05-29,2025-10-04,manual,1800000,1.70208
3773502174197737,0,0,60,M,RS010,Z34.0,73.0,2,4,2,1822579,2025-06-10,2025-10-04,manual,800000,2.27822375
0389116623567978,1,0,84,M,RS007,A09,45.23,3,2,0,416977,2024-08-15,2025-10-04,manual,1300000,0.3207515384615385
7317434769110886,1,1,62,F,RS004,E66.9,99.28,2,4,1,1576301,2024-06-18,2025-10-04,manual,1000000,1.576301
3309376725095970,1,1,49,M,RS009,Z00.0,93.99,2,3,0,9955101,2025-01-17,2025-10-04,manual,700000,14.221572857142856
7926264611846985,0,1,66,M,RS009,R10.4,45.23,1,2,0,6524712,2025-08-07,2025-10-04,manual,1200000,5.43726
8913879578703433,1,0,15,M,RS005,H25.9,13.4,1,4,0,2554972,2025-08-08,2025-10-04,auto,7500000,0.3406629333333333
3850239264906869,1,1,6,F,RS006,Z00.0,93.99,1,2,0,4250089,2025-09-18,2025-10-04,auto,700000,6.071555714285714
4333693941290091,1,0,52,M,RS002,I25.1,36.15,2,1,3,1451579,2025-01-23,2025-10-04,auto,5000000,0.2903158
7801096351077466,0,1,24,F,RS005,H25.9,13.5,2,4,0,1659508,2025-02-10,2025-10-04,auto,7500000,0.22126773333333333
6026617086952876,1,1,17,M,RS002,E66.9,99.28,2,4,0,3684562,2025-07-30,2025-10-04,manual,1000000,3.684562
7845021326359850,1,0,65,F,RS007,R10.4,87.09,3,3,0,4561119,2025-09-20,2025-10-04,auto,1200000,3.8009325
4336979296302095,1,1,37,F,RS003,K21.0,45.16,2,3,1,6078357,2025-10-03,2025-10-05,manual,1400000,4.341683571428572
0530632427127626,1,1,2,M,RS010,M54.5,93.39,3,1,0,8159658,2025-07-10,2025-10-04,manual,1800000,4.533143333333333
4464407472945663,1,1,5,F,RS002,Z00.0,93.99,3,3,0,9331504,2025-09-29,2025-10-04,manual,700000,13.33072
8283636540494355,1,1,69,F,RS004,I25.1,36.15,1,3,4,9506528,2025-07-26,2025-10-04,manual,5000000,1.9013056
8018675692363227,0,1,37,M,RS001,N39.0,57.94,3,1,1,951394,2024-02-29,2025-10-04,manual,2200000,0.43245181818181816
7032311513807658,0,1,55,M,RS004,J00,93.9,1,3,0,9352844,2025-07-22,2025-10-04,manual,500000,18.705688
4899470070491249,1,1,45,M,RS004,I25.1,99.24,1,1,3,2564148,2025-05-27,2025-10-04,auto,5000000,0.5128296
8202054422518066,1,1,14,F,RS008,J00,93.9,3,2,2,3985959,2025-08-28,2025-10-04,auto,500000,7.971918
0820915394333076,1,1,13,M,RS008,I10,99.04,1,4,2,9969144,2025-07-28,2025-10-06,auto,2000000,4.984572
9715266132428261,1,1,62,M,RS009,Z34.0,73.0,1,4,2,8017307,2024-05-23,2025-10-06,auto,800000,10.02163375
0285322132812752,1,1,27,F,RS005,J45.9,93.96,2,3,0,4962249,2025-05-06,2025-10-06,auto,2300000,2.157499565217391
9993489999620770,1,0,60,M,RS002,K21.0,45.16,1,1,1,6658527,2025-08-25,2025-10-06,manual,1400000,4.7560907142857145
8255770207505376,0,1,42,F,RS007,E66.9,99.28,2,1,3,9277832,2024-12-09,2025-10-06,auto,1000000,9.277832
7162921781011357,1,0,49,F,RS003,Z34.0,73.0,1,2,3,7737935,2025-08-04,2025-10-06,auto,800000,9.67241875
0081335989939966,1,1,90,M,RS004,Z03.8,93.91,1,4,0,9051416,2025-09-22,2025-10-06,auto,1200000,7.542846666666667
5148252126513267,1,1,73,M,RS003,K21.0,45.16,2,2,2,3282021,2024-04-27,2025-10-06,manual,1400000,2.344300714285714
4813672523999981,0,1,84,F,RS005,J18.9,93.94,1,3,0,8630324,2025-06-18,2025-10-06,manual,4200000,2.0548390476190477
3247461850824718,1,0,52,F,RS008,J00,93.9,1,4,1,4195015,2025-03-14,2025-10-06,manual,500000,8.39003
0487981736531428,1,1,74,F,RS005,M54.5,93.39,1,2,0,5979060,2025-08-11,2025-10-06,manual,1800000,3.3217
1778677321351188,1,1,56,M,RS003,I10,99.04,2,3,2,4491050,2024-07-30,2025-10-06,auto,2000000,2.245525
2373856542486538,0,1,57,M,RS009,I25.1,99.24,2,3,3,7866716,2025-03-10,2025-10-06,manual,5000000,1.5733432
8661097260376336,1,0,16,F,RS003,J00,93.9,3,1,3,604286,2024-04-10,2025-10-06,auto,500000,1.208572
1594962103120780,1,1,65,M,RS001,A09,45.23,3,2,0,4116435,2025-02-27,2025-10-06,manual,1300000,3.1664884615384614
4070916106914059,1,1,8,F,RS001,R10.4,87.09,3,1,0,2512662,2025-09-30,2025-10-06,auto,1200000,2.093885
7395836130859090,1,1,29,M,RS002,E11,99.10,2,1,1,7965903,2025-09-26,2025-10-06,auto,2500000,3.1863612
7196613456778908,1,1,18,F,RS003,Z03.8,93.91,2,4,0,4087866,2024-12-18,2025-10-06,auto,1200000,3.406555
2381821715702997,1,1,23,F,RS003,K21.0,45.16,1,4,0,9337052,2025-06-11,2025-10-06,auto,1400000,6.669322857142857
6308393083483526,0,1,68,M,RS007,J18.9,96.04,3,4,0,6767972,2025-06-13,2025-10-06,manual,4200000,1.6114219047619047
7175183682674203,1,1,77,F,RS006,E66.9,99.28,3,4,1,7706464,2025-09-18,2025-10-06,auto,1000000,7.706464
5057408363979261,1,1,14,F,RS010,E66.9,99.28,3,1,1,3872400,2025-08-22,2025-10-06,auto,1000000,3.8724
8078806926248836,1,1,78,F,RS006,E11,99.10,3,1,4,8033413,2025-06-11,2025-10-06,auto,2500000,3.2133652
8603255609643840,1,1,14,M,RS002,K29.7,45.16,1,2,2,5730313,2024-10-17,2025-10-06,auto,1700000,3.3707723529411764
2272881307634224,0,1,1,F,RS008,O80,72.0,2,4,4,1628915,2025-09-22,2025-10-06,manual,3500000,0.4654042857142857
3309376725095970,1,1,49,M,RS009,Z00.0,93.99,3,4,0,7982051,2025-09-16,2025-10-06,auto,700000,11.40293
4657436164816575,1,1,82,M,RS010,R10.4,45.23,3,1,0,3938586,2024-08-20,2025-10-06,auto,1200000,3.282155
8487736117681364,0,1,45,F,RS002,R10.4,87.09,1,3,1,7758145,2025-09-08,2025-10-06,manual,1200000,6.465120833333334
8831120919280719,0,1,72,F,RS004,J18.9,93.94,2,4,1,3887845,2025-05-21,2025-10-06,manual,4200000,0.925677380952381
2570178347088778,1,0,4,M,RS008,M54.5,93.39,2,1,1,1268687,2025-10-02,2025-10-06,manual,1800000,0.7048261111111112
1816161180528659,1,1,51,F,RS010,E66.9,99.28,1,1,1,2915844,2025-09-19,2025-10-07,manual,1000000,2.915844
9372761545840578,0,1,18,M,RS009,A09,45.23,1,4,2,1898222,2025-05-28,2025-10-07,auto,1300000,1.4601707692307693
7751291884050540,1,0,85,M,RS004,E11,99.10,1,1,2,1596402,2024-01-09,2025-10-07,auto,2500000,0.6385608
5353799018471819,0,0,6,M,RS003,Z00.0,93.99,1,2,0,6756708,2025-08-11,2025-10-07,auto,700000,9.65244
3854635058387141,1,0,69,F,RS009,R10.4,45.23,2,3,0,1548312,2025-05-14,2025-10-07,auto,1200000,1.29026
7412739805401343,1,0,36,F,RS005,Z34.0,73.0,1,4,2,8254468,2025-03-04,2025-10-07,manual,800000,10.318085
7944673778450307,1,1,87,F,RS007,K21.0,45.16,1,4,2,4450849,2025-09-10,2025-10-07,auto,1400000,3.1791778571428573
7477783794640225,1,1,50,M,RS002,Z03.8,93.91,2,3,0,636598,2025-06-05,2025-10-07,manual,1200000,0.5304983333333333
